sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,brand,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,fabric_care,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,primary_colour,required_options,short_description,size,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
10005-lightgrey-l,,Default,simple,Men,"Default Category",base,Independent,,,,"2015-11-11 21:48:28",,,,,"Full description for ""Ajax Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Casual"" coming soon...","Ajax Men's Casual","Ajax Men's Casual",,,,,"Ajax Men's Casual",,,"Product Info Column",,4.9900,grey,0,"Full description for ""Ajax Men's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:28",ajax-men-s-casual,ajax-men-s-casual-29.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005-brightred-s,,Default,simple,Men,"Default Category",base,Independent,,,,"2015-11-11 21:48:28",,,,,"Full description for ""Ajax Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Casual"" coming soon...","Ajax Men's Casual","Ajax Men's Casual",,,,,"Ajax Men's Casual",,,"Product Info Column",,4.9900,red,0,"Full description for ""Ajax Men's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:28",ajax-men-s-casual,ajax-men-s-casual-30.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005-brightred-m,,Default,simple,Men,"Default Category",base,Independent,,,,"2015-11-11 21:48:28",,,,,"Full description for ""Ajax Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Casual"" coming soon...","Ajax Men's Casual","Ajax Men's Casual",,,,,"Ajax Men's Casual",,,"Product Info Column",,4.9900,red,0,"Full description for ""Ajax Men's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:28",ajax-men-s-casual,ajax-men-s-casual-31.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005-brightred-l,,Default,simple,Men,"Default Category",base,Independent,,,,"2015-11-11 21:48:28",,,,,"Full description for ""Ajax Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Casual"" coming soon...","Ajax Men's Casual","Ajax Men's Casual",,,,,"Ajax Men's Casual",,,"Product Info Column",,4.9900,red,0,"Full description for ""Ajax Men's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:28",ajax-men-s-casual,ajax-men-s-casual-32.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005-limegreen-s,,Default,simple,Men,"Default Category",base,Independent,,,,"2015-11-11 21:48:29",,,,,"Full description for ""Ajax Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Casual"" coming soon...","Ajax Men's Casual","Ajax Men's Casual",,,,,"Ajax Men's Casual",,,"Product Info Column",,4.9900,green,0,"Full description for ""Ajax Men's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:29",ajax-men-s-casual,ajax-men-s-casual-33.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005-limegreen-m,,Default,simple,Men,"Default Category",base,Independent,,,,"2015-11-11 21:48:29",,,,,"Full description for ""Ajax Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Casual"" coming soon...","Ajax Men's Casual","Ajax Men's Casual",,,,,"Ajax Men's Casual",,,"Product Info Column",,4.9900,green,0,"Full description for ""Ajax Men's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:29",ajax-men-s-casual,ajax-men-s-casual-34.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005-limegreen-l,,Default,simple,Men,"Default Category",base,Independent,,,,"2015-11-11 21:48:29",,,,,"Full description for ""Ajax Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Casual"" coming soon...","Ajax Men's Casual","Ajax Men's Casual",,,,,"Ajax Men's Casual",,,"Product Info Column",,4.9900,green,0,"Full description for ""Ajax Men's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:29",ajax-men-s-casual,ajax-men-s-casual-35.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005-royalblue-s,,Default,simple,Men,"Default Category",base,Independent,,,,"2015-11-11 21:48:29",,,,,"Full description for ""Ajax Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Casual"" coming soon...","Ajax Men's Casual","Ajax Men's Casual",,,,,"Ajax Men's Casual",,,"Product Info Column",,4.9900,blue,0,"Full description for ""Ajax Men's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:29",ajax-men-s-casual,ajax-men-s-casual-36.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005-royalblue-m,,Default,simple,Men,"Default Category",base,Independent,,,,"2015-11-11 21:48:29",,,,,"Full description for ""Ajax Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Casual"" coming soon...","Ajax Men's Casual","Ajax Men's Casual",,,,,"Ajax Men's Casual",,,"Product Info Column",,4.9900,blue,0,"Full description for ""Ajax Men's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:29",ajax-men-s-casual,ajax-men-s-casual-37.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005-royalblue-l,,Default,simple,Men,"Default Category",base,Independent,,,,"2015-11-11 21:48:29",,,,,"Full description for ""Ajax Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Casual"" coming soon...","Ajax Men's Casual","Ajax Men's Casual",,,,,"Ajax Men's Casual",,,"Product Info Column",,4.9900,blue,0,"Full description for ""Ajax Men's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:29",ajax-men-s-casual,ajax-men-s-casual-38.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005-brightwhite-s,,Default,simple,Men,"Default Category",base,Independent,,,,"2015-11-11 21:48:30",,,,,"Full description for ""Ajax Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Casual"" coming soon...","Ajax Men's Casual","Ajax Men's Casual",,,,,"Ajax Men's Casual",,,"Product Info Column",,4.9900,white,0,"Full description for ""Ajax Men's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:30",ajax-men-s-casual,ajax-men-s-casual-39.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005-brightwhite-m,,Default,simple,Men,"Default Category",base,Independent,,,,"2015-11-11 21:48:30",,,,,"Full description for ""Ajax Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Casual"" coming soon...","Ajax Men's Casual","Ajax Men's Casual",,,,,"Ajax Men's Casual",,,"Product Info Column",,4.9900,white,0,"Full description for ""Ajax Men's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:30",ajax-men-s-casual,ajax-men-s-casual-40.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005-brightwhite-l,,Default,simple,Men,"Default Category",base,Independent,,,,"2015-11-11 21:48:30",,,,,"Full description for ""Ajax Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Casual"" coming soon...","Ajax Men's Casual","Ajax Men's Casual",,,,,"Ajax Men's Casual",,,"Product Info Column",,4.9900,white,0,"Full description for ""Ajax Men's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:30",ajax-men-s-casual,ajax-men-s-casual-41.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006-darkgrey-xs,,Default,simple,Men,"Default Category",base,Nike,,,,"2015-11-11 21:48:30",,,,,"Full description for ""Ajax Men's Tennis"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Tennis"" coming soon...","Ajax Men's Tennis","Ajax Men's Tennis",,,,,"Ajax Men's Tennis",,,"Product Info Column",,9.9900,grey,0,"Full description for ""Ajax Men's Tennis"" coming soon...",XS,,,,,,1,4,,,"2015-11-11 21:48:30",ajax-men-s-tennis,ajax-men-s-tennis.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006-darkgrey-s,,Default,simple,Men,"Default Category",base,Nike,,,,"2015-11-11 21:48:30",,,,,"Full description for ""Ajax Men's Tennis"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Tennis"" coming soon...","Ajax Men's Tennis","Ajax Men's Tennis",,,,,"Ajax Men's Tennis",,,"Product Info Column",,9.9900,grey,0,"Full description for ""Ajax Men's Tennis"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:30",ajax-men-s-tennis,ajax-men-s-tennis-43.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006-darkgrey-m,,Default,simple,Men,"Default Category",base,Nike,,,,"2015-11-11 21:48:30",,,,,"Full description for ""Ajax Men's Tennis"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Tennis"" coming soon...","Ajax Men's Tennis","Ajax Men's Tennis",,,,,"Ajax Men's Tennis",,,"Product Info Column",,9.9900,grey,0,"Full description for ""Ajax Men's Tennis"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:30",ajax-men-s-tennis,ajax-men-s-tennis-44.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006-darkgrey-l,,Default,simple,Men,"Default Category",base,Nike,,,,"2015-11-11 21:48:31",,,,,"Full description for ""Ajax Men's Tennis"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Tennis"" coming soon...","Ajax Men's Tennis","Ajax Men's Tennis",,,,,"Ajax Men's Tennis",,,"Product Info Column",,9.9900,grey,0,"Full description for ""Ajax Men's Tennis"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:31",ajax-men-s-tennis,ajax-men-s-tennis-45.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006-darkgrey-xl,,Default,simple,Men,"Default Category",base,Nike,,,,"2015-11-11 21:48:31",,,,,"Full description for ""Ajax Men's Tennis"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Tennis"" coming soon...","Ajax Men's Tennis","Ajax Men's Tennis",,,,,"Ajax Men's Tennis",,,"Product Info Column",,9.9900,grey,0,"Full description for ""Ajax Men's Tennis"" coming soon...",XL,,,,,,1,4,,,"2015-11-11 21:48:31",ajax-men-s-tennis,ajax-men-s-tennis-46.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10007-brightred-m,,Default,simple,Men,"Default Category",base,Adidas,,,,"2015-11-11 21:48:31",,,,,"Full description for ""Ajax Men's Baggy"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Baggy"" coming soon...","Ajax Men's Baggy","Ajax Men's Baggy",,,,,"Ajax Men's Baggy",,,"Product Info Column",,14.9900,red,0,"Full description for ""Ajax Men's Baggy"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:31",ajax-men-s-baggy,ajax-men-s-baggy.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10007-limegreen-m,,Default,simple,Men,"Default Category",base,Adidas,,,,"2015-11-11 21:48:31",,,,,"Full description for ""Ajax Men's Baggy"" coming soon...",,,,0,,,,,"Full description for ""Ajax Men's Baggy"" coming soon...","Ajax Men's Baggy","Ajax Men's Baggy",,,,,"Ajax Men's Baggy",,,"Product Info Column",,14.9900,green,0,"Full description for ""Ajax Men's Baggy"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:31",ajax-men-s-baggy,ajax-men-s-baggy-48.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10008-maroon-s,,Default,simple,Men,"Default Category",base,Gap,,,,"2015-11-11 21:48:31",,,,,"Full description for ""Arsenal Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Arsenal Men's Casual"" coming soon...","Arsenal Men's Casual","Arsenal Men's Casual",,,,,"Arsenal Men's Casual",,,"Product Info Column",,19.9900,red,0,"Full description for ""Arsenal Men's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:31",arsenal-men-s-casual,arsenal-men-s-casual.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10008-maroon-m,,Default,simple,Men,"Default Category",base,Gap,,,,"2015-11-11 21:48:31",,,,,"Full description for ""Arsenal Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Arsenal Men's Casual"" coming soon...","Arsenal Men's Casual","Arsenal Men's Casual",,,,,"Arsenal Men's Casual",,,"Product Info Column",,19.9900,red,0,"Full description for ""Arsenal Men's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:31",arsenal-men-s-casual,arsenal-men-s-casual-50.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10008-maroon-l,,Default,simple,Men,"Default Category",base,Gap,,,,"2015-11-11 21:48:32",,,,,"Full description for ""Arsenal Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Arsenal Men's Casual"" coming soon...","Arsenal Men's Casual","Arsenal Men's Casual",,,,,"Arsenal Men's Casual",,,"Product Info Column",,19.9900,red,0,"Full description for ""Arsenal Men's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:32",arsenal-men-s-casual,arsenal-men-s-casual-51.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10008-turquoise-s,,Default,simple,Men,"Default Category",base,Gap,,,,"2015-11-11 21:48:32",,,,,"Full description for ""Arsenal Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Arsenal Men's Casual"" coming soon...","Arsenal Men's Casual","Arsenal Men's Casual",,,,,"Arsenal Men's Casual",,,"Product Info Column",,19.9900,green,0,"Full description for ""Arsenal Men's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:32",arsenal-men-s-casual,arsenal-men-s-casual-52.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10008-turquoise-m,,Default,simple,Men,"Default Category",base,Gap,,,,"2015-11-11 21:48:32",,,,,"Full description for ""Arsenal Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Arsenal Men's Casual"" coming soon...","Arsenal Men's Casual","Arsenal Men's Casual",,,,,"Arsenal Men's Casual",,,"Product Info Column",,19.9900,green,0,"Full description for ""Arsenal Men's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:32",arsenal-men-s-casual,arsenal-men-s-casual-53.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10008-turquoise-l,,Default,simple,Men,"Default Category",base,Gap,,,,"2015-11-11 21:48:32",,,,,"Full description for ""Arsenal Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Arsenal Men's Casual"" coming soon...","Arsenal Men's Casual","Arsenal Men's Casual",,,,,"Arsenal Men's Casual",,,"Product Info Column",,19.9900,green,0,"Full description for ""Arsenal Men's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:32",arsenal-men-s-casual,arsenal-men-s-casual-54.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10008-skyblue-s,,Default,simple,Men,"Default Category",base,Gap,,,,"2015-11-11 21:48:32",,,,,"Full description for ""Arsenal Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Arsenal Men's Casual"" coming soon...","Arsenal Men's Casual","Arsenal Men's Casual",,,,,"Arsenal Men's Casual",,,"Product Info Column",,19.9900,blue,0,"Full description for ""Arsenal Men's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:32",arsenal-men-s-casual,arsenal-men-s-casual-55.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10008-skyblue-m,,Default,simple,Men,"Default Category",base,Gap,,,,"2015-11-11 21:48:32",,,,,"Full description for ""Arsenal Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Arsenal Men's Casual"" coming soon...","Arsenal Men's Casual","Arsenal Men's Casual",,,,,"Arsenal Men's Casual",,,"Product Info Column",,19.9900,blue,0,"Full description for ""Arsenal Men's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:32",arsenal-men-s-casual,arsenal-men-s-casual-56.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10008-skyblue-l,,Default,simple,Men,"Default Category",base,Gap,,,,"2015-11-11 21:48:33",,,,,"Full description for ""Arsenal Men's Casual"" coming soon...",,,,0,,,,,"Full description for ""Arsenal Men's Casual"" coming soon...","Arsenal Men's Casual","Arsenal Men's Casual",,,,,"Arsenal Men's Casual",,,"Product Info Column",,19.9900,blue,0,"Full description for ""Arsenal Men's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:33",arsenal-men-s-casual,arsenal-men-s-casual-57.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10009-limegreen-xs,,Default,simple,Men,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:33",,,,,"Full description for ""Arsenal Men's Tennis"" coming soon...",,,,0,,,,,"Full description for ""Arsenal Men's Tennis"" coming soon...","Arsenal Men's Tennis","Arsenal Men's Tennis",,,,,"Arsenal Men's Tennis",,,"Product Info Column",,4.9900,green,0,"Full description for ""Arsenal Men's Tennis"" coming soon...",XS,,,,,,1,4,,,"2015-11-11 21:48:33",arsenal-men-s-tennis,arsenal-men-s-tennis.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
